genome_id,superkingdom,phylum,class,order,family,genus,species
RS_GCF_001999765.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Sinomonas,Sinomonas mesophila
RS_GCF_003443895.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phosphatilytica
RS_GCF_000024425.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,Meiothermus ruber
RS_GCF_003628305.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella sp003628305
GB_GCA_007694125.1,Bacteria,Cyanobacteria,Cyanobacteriia,Elainellales,Elainellaceae,RECH01,RECH01 sp007694125
GB_GCA_011176685.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,A373,A373 sp011176685
RS_GCF_002223185.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp002223185
GB_GCA_009779915.1,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,UBA5962,WRBA01,WRBA01 sp009779915
RS_GCF_902362945.1,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Paraclostridium,Paraclostridium tenue
RS_GCF_012927085.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Ramlibacter sp012927085
GB_GCA_010672085.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Trichodesmium,Trichodesmium sp010672085
GB_GCA_903924465.1,Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903924465
GB_GCA_012033055.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Limnothrix,Limnothrix sp012033055
RS_GCF_000020045.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phymatum
GB_GCA_002724835.1,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Actinomarina,Actinomarina sp002724835
GB_GCA_002413045.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,UBA5189,UBA5189 sp002413045
GB_GCA_003216795.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003216795
RS_GCF_014212175.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella xylanilytica
RS_GCF_000775285.1,Bacteria,Cyanobacteria,Cyanobacteriia,Neosynechococcales,Neosynechococcaceae,Neosynechococcus,Neosynechococcus sphagnicola
RS_GCF_001580545.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia monticola
RS_GCF_000576305.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus pini
GB_GCA_002407845.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,Flexilinea sp002407845
GB_GCA_012031415.1,Bacteria,Cyanobacteria,Cyanobacteriia,Elainellales,Elainellaceae,JAAUTN01,JAAUTN01 sp012031415
GB_GCA_003152165.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,Palsa-1033,Palsa-1033 sp003152165
RS_GCF_000620125.1,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Clostridiisalibacteraceae,Clostridiisalibacter,Clostridiisalibacter paucivorans
GB_GCA_903906695.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903906695
RS_GCF_004343775.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp004343775
RS_GCF_900185595.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Calothrix_A,Calothrix_A rhizosoleniae
GB_GCA_002352945.1,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,UBA1877,UBA1877,UBA1877 sp002352945
GB_GCA_004402915.1,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,SORT01,SORT01 sp004402915
RS_GCF_000817735.3,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsidaceae,Chroococcidiopsis,Chroococcidiopsis millei
GB_GCA_003559755.1,Bacteria,Planctomycetota,PUPC01,PUPC01,PUPC01,PUPC01,PUPC01 sp003559755
RS_GCF_902499125.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia arboris
GB_GCA_003281255.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003281255
RS_GCF_000814845.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea sputorum
GB_GCA_902572825.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902572825
RS_GCF_003711145.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia_E
RS_GCF_004000825.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_T,Paenibacillus_T kobensis
GB_GCA_000635535.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp000635535
RS_GCF_900114805.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Agrococcus,Agrococcus baldri
GB_GCA_902806435.1,Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Thermosynechococcaceae,CADCWO01,CADCWO01 sp902806435
RS_GCF_900090325.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Micromonospora,Micromonospora pallida
GB_GCA_011777135.1,Bacteria,Zixibacteria,MSB-5A5,CAIYYT01,JAABVY01,JAABVY01,JAABVY01 sp011777135
RS_GCF_004124535.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,TCS55,UBA2126,UBA2126 sp004124535
RS_GCF_902859855.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia humisilvae
RS_GCF_000282215.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E sp000282215
RS_GCF_902459655.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea anhela
GB_GCA_903850505.1,Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903850505
GB_GCA_003209375.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003209375
RS_GCF_004001045.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus chibensis
RS_GCF_003838195.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Okeania,Okeania hirsuta
RS_GCF_002027305.1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus intestinalis
GB_GCA_014641075.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_Z,Paenibacillus_Z nasutitermitis
GB_GCA_900756495.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,HGM12998,HGM12998 sp900756495
GB_GCA_003258735.1,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111,Zag111 sp003258735
RS_GCF_003612345.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Virgibacillus,Virgibacillus sp003612345
RS_GCF_011947225.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Planosporangium,Planosporangium flavigriseum
GB_GCA_003212195.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003212195
RS_GCF_000744885.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus amyloliquefaciens
RS_GCF_009846485.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,Phormidium_A,Phormidium_A sp009846485
RS_GCF_001942185.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp001942185
RS_GCF_902499335.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia lata_B
GB_GCA_003214085.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003214085
GB_GCA_014380705.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Gorillibacterium,Gorillibacterium sp014380705
GB_GCA_902559415.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA1611,TMED80,TMED80 sp902559415
RS_GCF_000244895.1,Bacteria,Firmicutes_B,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus youngiae
GB_GCA_012517545.1,Bacteria,Spirochaetota,JAAYUW01,JAAYUW01,JAAYUW01,Exilispira,Exilispira sp012517545
RS_GCF_001276715.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,Planktothricoides,Planktothricoides sp001276715
RS_GCF_008369935.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp008369935
GB_GCA_902573045.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902573045
GB_GCA_003221085.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,AG41,AG41 sp003221085
RS_GCF_003013395.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus fortis
RS_GCF_902830275.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia stagnalis
RS_GCF_900100345.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_G,Paenibacillus_G tianmuensis
RS_GCF_003003845.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chamaesiphonaceae,Chamaesiphon,Chamaesiphon polymorphus
GB_GCA_902535025.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902535025
GB_GCA_003216725.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003216725
GB_GCA_007134165.1,Bacteria,Actinobacteriota,Actinomycetia,Nitriliruptorales,Nitriliruptoraceae,SKJO01,SKJO01 sp007134165
GB_GCA_903917305.1,Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIXAA01,CAIXAA01 sp903917305
GB_GCA_002385735.1,Bacteria,Firmicutes_B,Peptococcia,DRI-13,DTU073,UBA3937,UBA3937 sp002385735
GB_GCA_010365205.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,CAIWHR01,CAIWHR01 sp010365205
RS_GCF_900474185.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp900474185
GB_GCA_001890975.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Roseofilum,Roseofilum reptotaenium
GB_GCA_011357805.1,Bacteria,Eisenbacteria,RBG-16-71-46,RBG-16-71-46,RBG-16-71-46,DSQF01,DSQF01 sp011357805
RS_GCF_002741035.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,Paenibacillus_C sp002741035
GB_GCA_011055065.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-7336,JA-3-3Ab,JA-3-3Ab,JA-3-3Ab sp011055065
RS_GCF_009497155.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Glaciimonas,Glaciimonas sp009497155
GB_GCA_903863375.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Ferrovaceae,CAIVHB01,CAIVHB01 sp903863375
GB_GCA_003281505.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003281505
RS_GCF_009363075.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_K,Paenibacillus_K guangzhouensis
GB_GCA_003326215.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc_C,Nostoc_C minutum
RS_GCF_001570725.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus amylolyticus_A
GB_GCA_000173575.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp000173575
RS_GCF_003208555.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella sp003208555
RS_GCF_003710985.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus panacihumi
RS_GCF_003590855.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp003590855
RS_GCF_002897295.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus reuszeri_A
GB_GCA_008363385.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5066,UBA5066,RHKY01,RHKY01 sp008363385
GB_GCA_012034575.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Microcoleus,Microcoleus sp012034575
RS_GCF_002007115.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp002007115
GB_GCA_002412595.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,Pelolinea sp002412595
RS_GCF_000311785.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus_C,Brevibacillus_C massiliensis
GB_GCA_003486225.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11579,UBA11579,UBA11579 sp003486225
RS_GCF_004000945.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus lautus
RS_GCF_003143515.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia oculi
RS_GCF_000020945.1,Bacteria,Coprothermobacterota,Coprothermobacteria,Coprothermobacterales,Coprothermobacteraceae,Coprothermobacter,Coprothermobacter proteolyticus
RS_GCF_900129995.1,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Caloranaerobacteraceae,Caloranaerobacter,Caloranaerobacter azorensis
RS_GCF_000454065.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus thermoruber
RS_GCF_000332175.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,PCC-6802,PCC-6802 sp000332175
GB_GCA_013154225.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,DRMV01,DRMV01,DRMV01 sp013154225
RS_GCF_000316645.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Trichormus,Trichormus sp000316645
RS_GCF_003574035.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,Meiothermus hypogaeus
RS_GCF_003610895.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia fungorum_B
GB_GCA_003210795.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp003210795
GB_GCA_002842035.1,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Cloacimonetes-2,Cloacimonetes-2 sp002842035
RS_GCF_002099195.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia puraquae
RS_GCF_001939075.1,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Paenisporosarcina,Paenisporosarcina indica
RS_GCF_000317515.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,PCC7113,PCC7113 sp000317515
RS_GCF_000161795.2,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp000161795
GB_GCA_014534085.1,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,JACVSF01,JACVSF01 sp014534085
RS_GCF_003285015.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_V,Paenibacillus_V contaminans
RS_GCF_001373415.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus dakarensis
RS_GCF_009789655.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp009789655
RS_GCF_002355455.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Stanieria,Stanieria sp002355455
RS_GCF_001637315.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,Phormidium_A,Phormidium_A willei
GB_GCA_903898725.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA4615,UBA4615 sp903898725
RS_GCF_000317225.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Fischerella,Fischerella thermalis
RS_GCF_012295525.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,J007,J007 sp003695985
RS_GCF_001941825.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia putida
GB_GCA_003211235.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp003211235
GB_GCA_012522585.1,Bacteria,Firmicutes_H,UBA994,JAAYKD01,JAAYKD01,JAAYKD01,JAAYKD01 sp012522585
GB_GCA_002450015.1,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA6984,UBA6984 sp002450015
RS_GCF_000787385.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp000787385
RS_GCF_000317675.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Geminocystis,Geminocystis aponina
RS_GCF_900755905.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA945,UBA945 sp900755905
RS_GCF_007991715.1,Bacteria,Firmicutes,Alicyclobacillia,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus acidoterrestris_A
GB_GCA_012032135.1,Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Thermosynechococcaceae,JAAURS01,JAAURS01 sp012032135
RS_GCF_003386535.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_Z,Paenibacillus_Z taihuensis
GB_GCA_005792545.1,Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,SXRM01,SXRM01 sp005792545
RS_GCF_009363095.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus cellulositrophicus_A
GB_GCA_012031145.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,UBA999,UBA999 sp012031145
GB_GCA_003280895.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003280895
GB_GCA_013698385.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,SPCO01,SPCO01 sp013698385
RS_GCF_003268775.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia unamae
RS_GCF_003994465.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A sp003994465
GB_GCA_014639155.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A segetis
GB_GCA_900767685.1,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus sp900767685
GB_GCA_007692505.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,REBX01,REBX01 sp007692505
GB_GCA_004293365.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Microcoleus,Microcoleus sp004293365
RS_GCF_002368355.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa,Pleurocapsa sp002368355
RS_GCF_001298135.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Oceanobacillus,Oceanobacillus caeni
RS_GCF_002778275.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp002778275
GB_GCA_002169845.1,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Actinomarina,Actinomarina sp002169845
RS_GCF_012689525.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia aromaticivorans_A
RS_GCF_900044055.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia calidae
RS_GCF_004361815.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp004361815
RS_GCF_900106745.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_Z,Paenibacillus_Z sp900106745
RS_GCF_002026005.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp002026005
RS_GCF_001544695.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia arvi
RS_GCF_013618475.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Saccharibacillus,Saccharibacillus deserti
RS_GCF_001642725.1,Bacteria,Firmicutes,Alicyclobacillia,Alicyclobacillales,Acidibacillaceae,Acidibacillus,Acidibacillus ferrooxidans
GB_GCA_013298595.1,Bacteria,Deinococcota,Deinococci,Deinococcales,JAAFIG01,JAAFIG01,JAAFIG01 sp013298595
RS_GCF_002368275.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Aulosira,Aulosira diplosiphon
RS_GCF_900010755.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paeniglutamicibacter,Paeniglutamicibacter antarcticus
RS_GCF_003628445.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Oceanobacillus,Oceanobacillus bengalensis
RS_GCF_900142105.1,Bacteria,Firmicutes_A,Clostridia,Lutisporales,Lutisporaceae,Lutispora,Lutispora thermophila
RS_GCF_000760695.4,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Tolypothrix_A,Tolypothrix_A bouteillei
RS_GCF_003966975.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,Pelolinea submarina
RS_GCF_000685095.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caledonica
GB_GCA_003214855.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_C,Prochlorococcus_C sp003214855
RS_GCF_004134985.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_D,Paenibacillus_D sp004134985
GB_GCA_003542015.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Microcoleus,Microcoleus sp003542015
RS_GCF_000018065.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_A
RS_GCF_001316435.1,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Caloranaerobacteraceae,Caloranaerobacter,Caloranaerobacter sp001316435
GB_GCA_003280515.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003280515
GB_GCA_900545495.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp900545495
RS_GCF_002754935.1,Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Thermosynechococcaceae,Synechococcus_A,Synechococcus_A lividus
RS_GCF_004000745.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A barengoltzii
GB_GCA_000317655.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Cyanobacterium,Cyanobacterium stanieri
RS_GCF_003011895.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia glaciei
GB_GCA_003222035.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,AG41,AG41 sp003222035
